BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,wts,10/01/2017,2
2618373,"Harry Potter [music] : magical music from the first five years at Hogwarts : [easy piano] / music by John Williams, Patrick Doyle & Nicholas Hooper.","Williams, John, 1932-","0739060481, 9780739060483",c2009.,"Alfred Pub. Co.,","Piano music Arranged Simplified editions, Motion picture music Excerpts Arranged Piano scores",jcbk,ncnf,NA,fre,10/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,bro,10/01/2017,1
3236957,"Harry Potter and the cursed child : parts one and two / based on an original new story by J. K. Rowling, John Tiffany and Jack Thorne ; a new play by Jack Thorne.","Thorne, Jack","1410496201, 9781410496201",2016.,"Thorndike Press,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama, Large type books",acbk,nalpnf,Floating,bea,10/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,spa,10/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,dth,10/01/2017,1
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,mgm,10/01/2017,1
2603092,Harry Potter and the sorcerer's stone [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures/Duncan Henderson production ; screenplay by Steve Kloves ; produced by David Heyman ; directed by Chris Columbus.,,"0780674316, 1419856995, 9780780674318, 9781419856990",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Magic England Drama, Schools England Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,rbe,10/01/2017,2
3211483,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780662040, 0780674316, 9780780662049, 9780780674318",©2011.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Fiction films, Feature films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,swt,10/01/2017,1
2081191,Harry Potter and the sorcerer's stone [sound recording] : original motion picture soundtrack / music composed and conducted by John Williams.,"Williams, John, 1932-",,p2001.,"Warner Sunset/Nonesuch/Atlantic,","Motion picture music, Orchestral music",accd,nacd,Floating,swt,10/01/2017,1
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,spa,10/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,glk,10/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,rbe,10/01/2017,2
2682998,"Harry Potter magic eye book : 3D magical creatures, beasts and beings.",,"0740797700, 9780740797705",c2010.,"Andrews McMeel Pub.,","Potter Harry Fictitious character Pictorial works Juvenile literature, Visual perception Juvenile literature, Optical illusions Juvenile literature",jcbk,ncnf,NA,dlr,10/01/2017,1
3143406,"Harry Potter y la cámara secreta / J.K. Rowling ; [traducción, Adolfo Muñoz García y Nieves Martín Azofra].","Rowling, J. K.","8498386950, 9788498386950",2015.,"Salamandra,","Potter Harry Fictitious character Juvenile fiction, Granger Hermione Fictitious character Juvenile fiction, Weasley Ron Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction",jcbk,ncln,NA,gwd,10/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,nga,10/01/2017,1
2618373,"Harry Potter [music] : magical music from the first five years at Hogwarts : [easy piano] / music by John Williams, Patrick Doyle & Nicholas Hooper.","Williams, John, 1932-","0739060481, 9780739060483",c2009.,"Alfred Pub. Co.,","Piano music Arranged Simplified editions, Motion picture music Excerpts Arranged Piano scores",jcbk,ccnf,NA,cen,10/01/2017,3
2457339,"Harry Potter and the Order of the Phoenix [videorecording] / Warner Bros. Pictures ; a Heyday Films ; produced by David Barron, David Heyman ; screenplay by Michael Goldenberg ; directed by David Yates.",,"0780674316, 1419802526, 9780780674318, 9781419802522",c2007.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Good and evil Drama, Defensive Military science Drama, Feature films, Fantasy films, Action and adventure films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,qna,10/01/2017,3
2512582,Harry Potter và bảo bối tử thần = Harry Potter and the deathly hallows / J.K. Rowling ; Lý Lan dịch.,"Rowling, J. K.",8934974069645,2007.,"Nhà xuất bản Trẻ,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Bildungsromans, Potter Harry Fictitious character Fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, Vietnamese language materials",jcbk,ncln,NA,rbe,10/01/2017,1
3036696,"Hali Bote : huo bei de kao yan = [Harry Potter and the goblet of fire] / J.K. Luolin (J.K. Rowling), zhu ; Peng Qianwen, yi.","Rowling, J. K.","9573318318, 9789573318316",2001.,"Huang guan wen hua chu ban you xian gong si,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction",jcbk,ncln,NA,bea,10/01/2017,1
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,col,10/01/2017,1
2629780,"Harry Potter and the prisoner of Azkaban [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures production ; screenplay by Steve Kloves ; produced by David Heyman, Chris Columbus, Mark Radcliffe ; directed by Alfonso Cuarón.",,"0780674316, 1419857037, 1419858882, 9780780674318, 9781419857034, 9781419858888",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Escapes Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,nga,10/01/2017,2
1971693,Harry Potter and the sorcerer's stone [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807281956, 0807286001, 9781524721251",p1999.,"Listening Library,","Witches Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,cap,10/01/2017,1
1967629,Harry Potter and the goblet of fire [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807282596, 9780807282595",p2000.,"Listening Library,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ccbocd,NA,cen,10/01/2017,2
