BibNumber,ItemBarcode,ItemType,Collection,CallNumber,CheckoutDateTime
2521779,0010063869399,jcbk,ncfic,J ROWLING,01/10/2009 01:43:00 PM
1886970,0010061202379,jcbk,ncfic,J ROWLING,10/20/2009 07:05:00 PM
1965109,0010051380284,jcbk,ncfic,J ROWLING,03/19/2009 04:36:00 PM
2176667,0010064597791,jcbk,ncfic,J ROWLING,06/17/2009 05:25:00 PM
2521779,0010063869076,jcbk,ncfic,J ROWLING,06/17/2009 12:57:00 PM
1842723,0010047883771,jcbk,ncfic,J ROWLING,11/05/2009 12:43:00 PM
2277368,0010051161304,jcbk,ncfic,J ROWLING2005,03/11/2009 04:51:00 PM
2410427,0010069477452,jcbk,ncfic,J ROWLING,12/04/2009 04:52:00 PM
2410427,0010056947608,jcbk,ncfic,J ROWLING,12/14/2009 03:24:00 PM
1965109,0010051380342,jcbk,ncfic,J ROWLING,05/27/2009 02:10:00 PM
2410427,0010057050618,jcbk,ncfic,J ROWLING,04/13/2009 05:04:00 PM
1894708,0010040778390,jcbk,ncfic,J ROWLING,01/02/2009 02:18:00 PM
2027530,0010039703557,jcbk,ncfic,J ROWLING,02/20/2009 02:20:00 PM
1894708,0010064598088,jcbk,ncfic,J ROWLING,04/13/2009 03:45:00 PM
1965109,0010064597650,jcbk,ncfic,J ROWLING,06/28/2009 12:30:00 PM
1886970,0010051806478,jcbk,ncfic,J ROWLING,03/21/2009 01:48:00 PM
2521779,0010063869274,jcbk,ncnew,J ROWLING,05/28/2009 03:18:00 PM
2521779,0010063869548,jcbk,ncnew,J ROWLING,11/15/2009 04:14:00 PM
2304178,0010052005484,jcbk,nclp,J ROWLING,10/16/2009 05:46:00 PM
1965109,0010064597759,jcbk,ncfic,J ROWLING,06/08/2009 04:45:00 PM
2410427,0010057049925,jcbk,ncfic,J ROWLING,05/02/2009 12:03:00 PM
1886970,0010057464181,jcbk,ncfic,J ROWLING,02/25/2009 05:40:00 PM
1965109,0010050549384,jcbk,ncfic,J ROWLING,12/26/2009 03:09:00 PM
2521779,0010063868979,jcbk,ncfic,J ROWLING,12/17/2009 10:08:00 AM
1886970,0010051806478,jcbk,ncfic,J ROWLING,01/30/2009 03:32:00 PM
2410427,0010057050121,jcbk,ccfic,J ROWLING,06/16/2009 05:06:00 PM
2521779,0010063869100,jcbk,ncfic,J ROWLING,03/03/2009 03:30:00 PM
2521779,0010063869449,jcbk,ncnew,J ROWLING,06/26/2009 11:16:00 AM
1886970,0010051470747,jcbk,ncfic,J ROWLING,12/05/2009 02:58:00 PM
2410427,0010057050436,jcbk,ncfic,J ROWLING,01/23/2009 01:38:00 PM
1842723,0010061714340,jcbk,ccfic,J ROWLING,04/03/2009 01:58:00 PM
2277368,0010051166022,jcbk,ncfic,J ROWLING2005,11/21/2009 04:32:00 PM
1842723,0010057359407,jcbk,ncfic,J ROWLING,02/10/2009 05:57:00 PM
2521779,0010063869209,jcbk,ncnew,J ROWLING,06/22/2009 06:38:00 PM
1965109,0010057829672,jcbk,ncfic,J ROWLING,07/15/2009 02:37:00 PM
1965109,0010051380292,jcbk,ncfic,J ROWLING,01/13/2009 06:30:00 PM
2176667,0010064541211,jcbk,ncfic,J ROWLING,07/31/2009 10:10:00 AM
2521779,0010063868979,jcbk,ncfic,J ROWLING,07/22/2009 05:48:00 PM
2176667,0010046008487,jcbk,ncfic,J ROWLING,03/24/2009 02:33:00 PM
2521779,0010063869472,jcbk,ncfic,J ROWLING,10/06/2009 03:15:00 PM
2027530,0010039703557,jcbk,ncfic,J ROWLING,12/26/2009 05:25:00 PM
2277368,0010051166071,jcbk,ncfic,J ROWLING2005,03/31/2009 07:33:00 PM
1894708,0010049436701,jcbk,ncfic,J ROWLING,11/30/2009 05:47:00 PM
2521779,0010063869233,jcbk,ncnew,J ROWLING,09/19/2009 04:53:00 PM
2277368,0010051161551,jcbk,ncfic,J ROWLING2005,03/23/2009 06:40:00 PM
2304178,0010054136865,jcbk,nclp,J ROWLING,06/27/2009 12:05:00 PM
1894708,0010057358813,jcbk,ncfic,J ROWLING,02/10/2009 04:11:00 PM
2277368,0010051161403,jcbk,ccfic,J ROWLING2005,01/22/2009 06:26:00 PM
2410427,0010064159667,jcbk,ncfic,J ROWLING,11/27/2009 03:59:00 PM
2410427,0010057049941,jcbk,ccfic,J ROWLING,03/16/2009 04:08:00 PM
2521779,0010063869456,jcbk,ccfic,J ROWLING,09/10/2009 02:24:00 PM
1886970,0010051470770,jcbk,ncfic,J ROWLING,03/11/2009 03:52:00 PM
2277368,0010051165958,jcbk,ncfic,J ROWLING2005,04/01/2009 03:51:00 PM
2410427,0010069477452,jcbk,ncfic,J ROWLING,10/20/2009 02:43:00 PM
2521779,0010063869001,jcbk,ncnew,J ROWLING,03/24/2009 09:26:00 AM
1842723,0010061152236,jcbk,ncfic,J ROWLING,05/21/2009 04:08:00 PM
1894708,0010062890081,jcbk,ccfic,J ROWLING,08/11/2009 02:44:00 PM
1894708,0010051380177,jcbk,ncfic,J ROWLING,12/04/2009 05:59:00 PM
1965109,0010052827226,jcbk,ncfic,J ROWLING,02/03/2009 02:48:00 PM
1965109,0010064597726,jcbk,ncfic,J ROWLING,09/14/2009 06:12:00 PM
2277368,0010051165701,jcbk,ncfic,J ROWLING2005,01/24/2009 01:20:00 PM
1894708,0010047571731,jcbk,ncfic,J ROWLING,07/10/2009 01:11:00 PM
1965109,0010051807195,jcbk,ncfic,J ROWLING,04/08/2009 03:15:00 PM
1886970,0010057928318,jcbk,ncfic,J ROWLING,01/24/2009 12:37:00 PM
2277368,0010051164464,jcbk,ncfic,J ROWLING2005,09/26/2009 05:55:00 PM
2446851,0010058552679,jcbk,nclp,J ROWLING,07/02/2009 04:44:00 PM
2521779,0010063869035,jcbk,ncnew,J ROWLING,04/25/2009 10:23:00 AM
2277368,0010051162096,jcbk,ncfic,J ROWLING2005,07/14/2009 06:54:00 PM
2410427,0010064149981,jcbk,ccfic,J ROWLING,05/11/2009 11:38:00 AM
2277368,0010051158326,jcbk,ncfic,J ROWLING2005,11/27/2009 05:09:00 PM
2521779,0010063868896,jcbk,ncfic,J ROWLING,10/19/2009 02:39:00 PM
2304178,0010054136824,jcbk,cclpfic,J ROWLING,07/21/2009 07:46:00 PM
2176667,0010036390754,jcbk,ncfic,J ROWLING,04/18/2009 05:57:00 PM
2521779,0010063869522,jcbk,ncnew,J ROWLING,10/07/2009 05:00:00 PM
2277368,0010051165909,jcbk,ncfic,J ROWLING2005,05/27/2009 07:04:00 PM
1886970,0010041223289,jcbk,ncfic,J ROWLING,01/16/2009 05:43:00 PM
1842723,0010051306305,jcbk,ncfic,J ROWLING,01/30/2009 11:55:00 AM
2521779,0010063868870,jcbk,ncfic,J ROWLING,03/09/2009 07:37:00 PM
1842723,0010047883771,jcbk,ncfic,J ROWLING,12/14/2009 04:42:00 PM
1965109,0010052695284,jcbk,ncfic,J ROWLING,08/02/2009 03:03:00 PM
2277368,0010051165685,jcbk,ncfic,J ROWLING2005,07/13/2009 06:01:00 PM
2205013,0010047948343,jcbk,cclpfic,J ROWLING,05/16/2009 11:06:00 AM
2176667,0010057359019,jcbk,ncfic,J ROWLING,04/03/2009 01:58:00 PM
2410427,0010056947889,jcbk,ccfic,J ROWLING,03/01/2009 12:44:00 PM
1886970,0010051330289,jcbk,ncfic,J ROWLING,06/17/2009 05:56:00 PM
1886970,0010057464090,jcbk,ncfic,J ROWLING,06/30/2009 02:34:00 PM
2176667,0010046007802,jcbk,ncfic,J ROWLING,03/24/2009 06:38:00 PM
1842723,0010061152228,jcbk,ncfic,J ROWLING,07/21/2009 04:10:00 PM
2521779,0010063869209,jcbk,ncfic,J ROWLING,01/14/2009 05:06:00 PM
2521779,0010063869514,jcbk,ncfic,J ROWLING,01/14/2009 01:20:00 PM
2521779,0010063869340,jcbk,ncfic,J ROWLING,01/13/2009 05:25:00 PM
2176667,0010040778101,jcbk,ncfic,J ROWLING,02/05/2009 03:56:00 PM
2304178,0010054255806,jcbk,nclp,J ROWLING,05/28/2009 04:41:00 PM
1842723,0010064569295,jcbk,ncfic,J ROWLING,09/12/2009 05:42:00 PM
2521779,0010063868730,jcbk,ncfic,J ROWLING,06/14/2009 04:38:00 PM
1886970,0010051806494,jcbk,ncfic,J ROWLING,05/14/2009 01:35:00 PM
1894708,0010056970154,jcbk,ncfic,J ROWLING,05/09/2009 01:34:00 PM
1894708,0010062890099,jcbk,ncfic,J ROWLING,06/01/2009 07:17:00 PM
2521779,0010063869670,jcbk,ncfic,J ROWLING,01/21/2009 04:32:00 PM
2027530,0010039579122,jcbk,ncfic,J ROWLING,07/19/2009 03:26:00 PM
2176667,0010046005616,jcbk,ncfic,J ROWLING,09/29/2009 05:54:00 PM
2027530,0010039703540,jcbk,ncfic,J ROWLING,12/04/2009 03:04:00 PM
2176667,0010046005608,jcbk,ncfic,J ROWLING,01/26/2009 06:14:00 PM
2176667,0010064597775,jcbk,ncfic,J ROWLING,01/31/2009 03:42:00 PM
2027533,0010039702781,jcbk,ncfic,J ROWLING,11/19/2009 04:21:00 PM
2410427,0010057050071,jcbk,ncfic,J ROWLING,08/10/2009 12:13:00 PM
1894708,0010064598088,jcbk,ncfic,J ROWLING,06/23/2009 06:31:00 PM
1965109,0010060925194,jcbk,ncfic,J ROWLING,04/30/2009 03:37:00 PM
2521779,0010063868888,jcbk,ncfic,J ROWLING,01/24/2009 12:15:00 PM
2277368,0010051161171,jcbk,ncfic,J ROWLING2005,05/23/2009 11:48:00 AM
2277368,0010051162310,jcbk,ncfic,J ROWLING2005,04/23/2009 04:55:00 PM
1842723,0010064569527,jcbk,ncfic,J ROWLING,08/18/2009 01:08:00 PM
2410427,0010057050063,jcbk,ncfic,J ROWLING,06/07/2009 02:34:00 PM
1965109,0010069723186,jcbk,ncfic,J ROWLING,12/22/2009 04:34:00 PM
1886970,0010064597627,jcbk,ncfic,J ROWLING,12/17/2009 12:12:00 PM
2277368,0010051164332,jcbk,ncfic,J ROWLING2005,11/24/2009 03:07:00 PM
2521779,0010063868870,jcbk,ncnew,J ROWLING,05/04/2009 04:35:00 PM
2277368,0010051161817,jcbk,ncfic,J ROWLING2005,09/18/2009 03:42:00 PM
1894708,0010040778390,jcbk,ncfic,J ROWLING,11/16/2009 05:31:00 PM
2277368,0010051166022,jcbk,ncfic,J ROWLING2005,02/14/2009 01:40:00 PM
2410427,0010058790246,jcbk,ncfic,J ROWLING,01/10/2009 04:08:00 PM
1842723,0010051306362,jcbk,ncfic,J ROWLING,04/01/2009 04:08:00 PM
2521779,0010063869217,jcbk,ncnew,J ROWLING,11/15/2009 01:18:00 PM
1842723,0010060633111,jcbk,ncfic,J ROWLING,12/15/2009 01:48:00 PM
2277368,0010051165701,jcbk,ncfic,J ROWLING2005,08/09/2009 12:30:00 PM
2410427,0010057050568,jcbk,ncfic,J ROWLING,06/16/2009 05:31:00 PM
2277368,0010051163482,jcbk,ncfic,J ROWLING2005,06/22/2009 06:39:00 PM
2521779,0010063869290,jcbk,ccfic,J ROWLING,06/14/2009 12:21:00 PM
1894708,0010040778390,jcbk,ncfic,J ROWLING,04/19/2009 03:59:00 PM
1886970,0010051912169,jcbk,ncfic,J ROWLING,06/26/2009 02:44:00 PM
1894708,0010049436552,jcbk,ncfic,J ROWLING,02/19/2009 07:00:00 PM
2277368,0010051161825,jcbk,ncfic,J ROWLING2005,05/19/2009 07:28:00 PM
1941061,0010051242104,jcbk,nclp,J ROWLING,11/30/2009 03:51:00 PM
1886970,0010057464199,jcbk,ncfic,J ROWLING,02/21/2009 03:18:00 PM
2027533,0010039702948,jcbk,ncpb,J ROWLING,11/23/2009 03:29:00 PM
2304178,0010054147318,jcbk,nclp,J ROWLING,01/30/2009 04:59:00 PM
1886970,0010057464173,jcbk,ncfic,J ROWLING,05/04/2009 06:06:00 PM
2521779,0010063868862,jcbk,ncfic,J ROWLING,12/04/2009 01:59:00 PM
2304178,0010054255756,jcbk,nclp,J ROWLING,07/11/2009 10:32:00 AM
1965109,0010048375892,jcbk,ncfic,J ROWLING,08/07/2009 11:04:00 AM
1894708,0010064598104,jcbk,ncfic,J ROWLING,05/20/2009 03:30:00 PM
2277368,0010051162260,jcbk,ncfic,J ROWLING2005,02/10/2009 04:53:00 PM
2410427,0010056947632,jcbk,ncfic,J ROWLING,11/19/2009 01:15:00 PM
2176667,0010057358912,jcbk,ncfic,J ROWLING,05/01/2009 03:45:00 PM
2521779,0010063868771,jcbk,ccnew,J ROWLING,03/16/2009 05:05:00 PM
1886970,0010051330172,jcbk,ncfic,J ROWLING,05/10/2009 04:00:00 PM
2410427,0010057049842,jcbk,ncfic,J ROWLING,11/23/2009 11:26:00 AM
1886970,0010051330271,jcbk,ncfic,J ROWLING,10/07/2009 03:29:00 PM
2176667,0010057358979,jcbk,ccfic,J ROWLING,10/16/2009 02:54:00 PM
2304178,0010054255749,jcbk,nclp,J ROWLING,01/03/2009 02:55:00 PM
1894708,0010052827127,jcbk,ncfic,J ROWLING,02/14/2009 02:05:00 PM
2521779,0010063868714,jcbk,ncfic,J ROWLING,02/15/2009 04:49:00 PM
2277368,0010051164431,jcbk,ncfic,J ROWLING2005,11/03/2009 05:14:00 PM
2277368,0010051161627,jcbk,ncfic,J ROWLING2005,12/18/2009 03:32:00 PM
2277368,0010051161619,jcbk,ncfic,J ROWLING2005,01/04/2009 02:55:00 PM
1886970,0010057464108,jcbk,ncfic,J ROWLING,07/31/2009 05:09:00 PM
2521779,0010063869597,jcbk,ncfic,J ROWLING,02/03/2009 06:08:00 PM
2521779,0010063869316,jcbk,ccfic,J ROWLING,11/25/2009 12:02:00 PM
2521779,0010063869282,jcbk,ncfic,J ROWLING,03/04/2009 02:21:00 PM
2410427,0010056947640,jcbk,ncfic,J ROWLING,05/04/2009 03:36:00 PM
2521779,0010063869597,jcbk,ncfic,J ROWLING,11/02/2009 02:20:00 PM
1894708,0010064598070,jcbk,ncfic,J ROWLING,03/30/2009 04:23:00 PM
2521779,0010063869571,jcbk,ncnew,J ROWLING,12/14/2009 03:06:00 PM
2277368,0010051163474,jcbk,ncfic,J ROWLING2005,02/21/2009 12:45:00 PM
2521779,0010063869506,jcbk,ncfic,J ROWLING,01/21/2009 12:55:00 PM
2277368,0010051158250,jcbk,ncfic,J ROWLING2005,05/30/2009 02:07:00 PM
2277368,0010051166071,jcbk,ncfic,J ROWLING2005,08/06/2009 05:23:00 PM
1842723,0010047883771,jcbk,ncfic,J ROWLING,02/27/2009 12:14:00 PM
2521779,0010063868839,jcbk,ncfic,J ROWLING,01/22/2009 02:30:00 PM
2277368,0010051163623,jcbk,ncfic,J ROWLING2005,11/24/2009 05:53:00 PM
1842723,0010051306388,jcbk,ncfic,J ROWLING,08/29/2009 02:24:00 PM
1965109,0010057829615,jcbk,ncfic,J ROWLING,05/22/2009 04:04:00 PM
2176667,0010057358961,jcbk,ncfic,J ROWLING,07/31/2009 05:55:00 PM
2521779,0010063869654,jcbk,ncnew,J ROWLING,08/03/2009 07:48:00 PM
1894708,0010064598070,jcbk,ncfic,J ROWLING,06/20/2009 10:25:00 AM
2521779,0010063869415,jcbk,ncfic,J ROWLING,08/14/2009 01:19:00 PM
2521779,0010063868755,jcbk,ncfic,J ROWLING,03/25/2009 05:41:00 PM
2521779,0010063869639,jcbk,ncfic,J ROWLING,01/23/2009 05:38:00 PM
1842723,0010051306412,jcbk,ncfic,J ROWLING,05/23/2009 10:34:00 AM
2446851,0010058552679,jcbk,nclp,J ROWLING,04/23/2009 03:07:00 PM
2521779,0010063868888,jcbk,ncnew,J ROWLING,08/25/2009 06:09:00 PM
2410427,0010057049735,jcbk,ncfic,J ROWLING,12/15/2009 05:42:00 PM
1894708,0010047571673,jcbk,ncfic,J ROWLING,07/23/2009 07:31:00 PM
2277368,0010051162831,jcbk,ncfic,J ROWLING2005,08/22/2009 11:50:00 AM
2277368,0010051163599,jcbk,ccfic,J ROWLING2005,04/13/2009 05:39:00 PM
2176667,0010057359019,jcbk,ncfic,J ROWLING,06/03/2009 06:01:00 PM
2521779,0010063868706,jcbk,ncnew,J ROWLING,12/10/2009 03:12:00 PM
1894708,0010051380177,jcbk,ncfic,J ROWLING,03/07/2009 12:53:00 PM
1965109,0010057829656,jcbk,ncfic,J ROWLING,04/25/2009 02:12:00 PM
2027530,0010039579122,jcbk,ncfic,J ROWLING,08/26/2009 07:15:00 PM
2277368,0010051161494,jcbk,ncfic,J ROWLING2005,07/15/2009 01:07:00 PM
1894708,0010049436552,jcbk,ncfic,J ROWLING,03/19/2009 07:36:00 PM
1886970,0010051470770,jcbk,ncfic,J ROWLING,01/18/2009 03:39:00 PM
2277368,0010051163532,jcbk,ncfic,J ROWLING2005,01/02/2009 01:00:00 PM
2277368,0010051161262,jcbk,ncfic,J ROWLING2005,01/27/2009 01:27:00 PM
2176667,0010064597825,jcbk,ncfic,J ROWLING,11/10/2009 01:52:00 PM
2277368,0010051162856,jcbk,ncfic,J ROWLING2005,07/13/2009 05:30:00 PM
2521779,0010063869084,jcbk,ncfic,J ROWLING,02/20/2009 03:50:00 PM
2176667,0010046007745,jcbk,ncfic,J ROWLING,07/03/2009 03:27:00 PM
2410427,0010057050071,jcbk,ncfic,J ROWLING,01/14/2009 05:28:00 PM
1886970,0010061202361,jcbk,ncpb,J ROWLING,06/19/2009 04:36:00 PM
2277368,0010051165792,jcbk,ncfic,J ROWLING2005,08/07/2009 05:19:00 PM
1894708,0010057358870,jcbk,ncfic,J ROWLING,07/26/2009 03:29:00 PM
2446851,0010058432179,jcbk,cclpfic,J ROWLING,07/12/2009 01:21:00 PM
2446851,0010058497438,jcbk,nclp,J ROWLING,12/08/2009 05:17:00 PM
2277368,0010051165834,jcbk,ncfic,J ROWLING2005,08/22/2009 11:27:00 AM
2521779,0010063869571,jcbk,ncfic,J ROWLING,01/06/2009 01:18:00 PM
2176667,0010046007745,jcbk,ncfic,J ROWLING,05/02/2009 12:56:00 PM
1842723,0010049499527,jcbk,ncfic,J ROWLING,01/08/2009 04:55:00 PM
2410427,0010057049669,jcbk,ncfic,J ROWLING,05/11/2009 05:22:00 PM
1886970,0010057464140,jcbk,ncfic,J ROWLING,10/10/2009 12:14:00 PM
1886970,0010051470739,jcbk,ncfic,J ROWLING,11/30/2009 05:05:00 PM
2521779,0010063869506,jcbk,ccfic,J ROWLING,08/21/2009 11:58:00 AM
2277368,0010051161817,jcbk,ncfic,J ROWLING2005,07/17/2009 03:37:00 PM
2176667,0010045792461,jcbk,ncfic,J ROWLING,07/25/2009 01:20:00 PM
2176667,0010046007778,jcbk,ncfic,J ROWLING,02/08/2009 03:25:00 PM
2521779,0010063869407,jcbk,ncfic,J ROWLING,05/30/2009 03:16:00 PM
2521779,0010063869456,jcbk,ncfic,J ROWLING,01/06/2009 01:14:00 PM
1965109,0010064597742,jcbk,ncfic,J ROWLING,05/09/2009 02:19:00 PM
2277368,0010051161205,jcbk,ncfic,J ROWLING2005,10/16/2009 02:51:00 PM
2410427,0010057050188,jcbk,ncfic,J ROWLING,03/31/2009 02:33:00 PM
2410427,0010057050659,jcbk,ncfic,J ROWLING,02/17/2009 02:55:00 PM
2277368,0010051166022,jcbk,ncfic,J ROWLING2005,06/25/2009 02:09:00 PM
2410427,0010057942566,jcbk,ncfic,J ROWLING,02/22/2009 01:27:00 PM
1965109,0010057829649,jcbk,ncfic,J ROWLING,06/25/2009 12:14:00 PM
2521779,0010063868854,jcbk,ncfic,J ROWLING,03/14/2009 02:31:00 PM
2521779,0010063869225,jcbk,ncnew,J ROWLING,05/30/2009 03:23:00 PM
1965109,0010061919386,jcbk,ncfic,J ROWLING,11/05/2009 06:26:00 PM
1842723,0010057359548,jcbk,ncfic,J ROWLING,10/27/2009 03:42:00 PM
2521779,0010063868755,jcbk,ncfic,J ROWLING,02/13/2009 03:29:00 PM
1842723,0010057359407,jcbk,ncfic,J ROWLING,07/31/2009 12:10:00 PM
2521779,0010063869399,jcbk,ncfic,J ROWLING,05/12/2009 02:04:00 PM
2176667,0010069689445,jcbk,ncfic,J ROWLING,12/19/2009 02:40:00 PM
2027530,0010039579197,jcbk,ncfic,J ROWLING,07/27/2009 06:18:00 PM
2410427,0010057049842,jcbk,ncfic,J ROWLING,09/16/2009 06:19:00 PM
2521779,0010063869456,jcbk,ccfic,J ROWLING,06/24/2009 11:00:00 AM
1894708,0010057358862,jcbk,ncfic,J ROWLING,02/17/2009 03:09:00 PM
1842723,0010051306362,jcbk,ncfic,J ROWLING,07/13/2009 07:24:00 PM
1894708,0010062890099,jcbk,ncfic,J ROWLING,07/06/2009 07:03:00 PM
2176667,0010046008453,jcbk,ncfic,J ROWLING,01/31/2009 05:24:00 PM
2446851,0010058752543,jcbk,nclp,J ROWLING,12/13/2009 12:11:00 PM
1894708,0010057358797,jcbk,ncfic,J ROWLING,03/28/2009 04:52:00 PM
2521779,0010063868995,jcbk,ncfic,J ROWLING,01/15/2009 06:26:00 PM
2521779,0010063868920,jcbk,ncfic,J ROWLING,07/09/2009 07:51:00 PM
2176667,0010040778101,jcbk,ncfic,J ROWLING,05/20/2009 04:15:00 PM
2521779,0010063869373,jcbk,ncnew,J ROWLING,07/26/2009 04:16:00 PM
2176667,0010046005608,jcbk,ncfic,J ROWLING,12/13/2009 01:01:00 PM
2410427,0010057049669,jcbk,ncfic,J ROWLING,04/22/2009 03:04:00 PM
2277368,0010051158250,jcbk,ncfic,J ROWLING2005,01/04/2009 02:21:00 PM
2521779,0010063869308,jcbk,ccfic,J ROWLING,10/09/2009 12:59:00 PM
1894708,0010062890107,jcbk,ncfic,J ROWLING,11/05/2009 06:31:00 PM
2410427,0010057049776,jcbk,ncfic,J ROWLING,12/01/2009 03:01:00 PM
1886970,0010051806494,jcbk,ncfic,J ROWLING,01/21/2009 04:33:00 PM
1894708,0010051872165,jcbk,ncfic,J ROWLING,11/07/2009 03:02:00 PM
2521779,0010063868805,jcbk,ccfic,J ROWLING,03/12/2009 04:37:00 PM
2027530,0010039703557,jcbk,ncfic,J ROWLING,09/19/2009 04:10:00 PM
1965109,0010064597718,jcbk,ncfic,J ROWLING,06/24/2009 05:07:00 PM
2521779,0010063868706,jcbk,ncnew,J ROWLING,11/12/2009 03:58:00 PM
2176667,0010058690347,jcbk,ncfic,J ROWLING,07/01/2009 06:19:00 PM
1965109,0010051380326,jcbk,ncfic,J ROWLING,03/11/2009 07:15:00 PM
2410427,0010056947640,jcbk,ncfic,J ROWLING,03/14/2009 10:51:00 AM
2521779,0010063869415,jcbk,ncfic,J ROWLING,01/23/2009 04:32:00 PM
2176667,0010045792370,jcbk,ncfic,J ROWLING,02/04/2009 05:17:00 PM
1965109,0010050549392,jcbk,ncfic,J ROWLING,10/21/2009 02:09:00 PM
1894708,0010040778390,jcbk,ncfic,J ROWLING,03/15/2009 03:51:00 PM
1894708,0010047571764,jcbk,ncfic,J ROWLING,08/19/2009 01:41:00 PM
2521779,0010063869704,jcbk,ncfic,J ROWLING,06/10/2009 10:01:00 AM
2277368,0010051165925,jcbk,ccfic,J ROWLING2005,04/30/2009 11:52:00 AM
1886970,0010050810935,jcbk,ncfic,J ROWLING,10/28/2009 05:44:00 PM
1894708,0010061202502,jcbk,ncfic,J ROWLING,10/27/2009 04:01:00 PM
1886970,0010070633382,jcbk,ncfic,J ROWLING,05/02/2009 04:06:00 PM
2521779,0010063868938,jcbk,ncnew,J ROWLING,05/12/2009 07:32:00 PM
2410427,0010057050154,jcbk,ncfic,J ROWLING,07/03/2009 04:33:00 PM
2521779,0010063869381,jcbk,ncfic,J ROWLING,09/29/2009 02:59:00 PM
1894708,0010064598039,jcbk,ccfic,J ROWLING,02/17/2009 05:11:00 PM
2521779,0010063869480,jcbk,ncfic,J ROWLING,07/06/2009 01:34:00 PM
1842723,0010064569295,jcbk,ncfic,J ROWLING,11/12/2009 10:46:00 AM
1894708,0010061202544,jcbk,ncfic,J ROWLING,09/22/2009 01:41:00 PM
2521779,0010063869662,jcbk,ncfic,J ROWLING,07/13/2009 02:45:00 PM
2521779,0010063869035,jcbk,ncnew,J ROWLING,08/06/2009 05:20:00 PM
2277368,0010051163599,jcbk,ccfic,J ROWLING2005,05/04/2009 01:28:00 PM
2410427,0010057049750,jcbk,ncfic,J ROWLING,03/25/2009 10:28:00 AM
1842723,0010061714340,jcbk,ccfic,J ROWLING,04/24/2009 05:22:00 PM
2277368,0010051161403,jcbk,ccfic,J ROWLING2005,03/22/2009 04:56:00 PM
2410427,0010057049669,jcbk,ncfic,J ROWLING,07/29/2009 12:27:00 PM
2176667,0010046005616,jcbk,ncfic,J ROWLING,03/16/2009 01:49:00 PM
1842723,0010057359548,jcbk,ncfic,J ROWLING,05/29/2009 03:37:00 PM
1965109,0010064597643,jcbk,ncfic,J ROWLING,01/09/2009 12:41:00 PM
2521779,0010063868995,jcbk,ncfic,J ROWLING,02/26/2009 06:05:00 PM
1842723,0010057359498,jcbk,ncfic,J ROWLING,04/13/2009 02:17:00 PM
2521779,0010063869050,jcbk,ncfic,J ROWLING,07/21/2009 02:47:00 PM
1886970,0010040848912,jcbk,ncfic,J ROWLING,05/19/2009 03:11:00 PM
1886970,0010061202387,jcbk,ncfic,J ROWLING,08/16/2009 12:34:00 PM
2277368,0010051165875,jcbk,ncfic,J ROWLING2005,12/19/2009 03:16:00 PM
1894708,0010064598054,jcbk,ncfic,J ROWLING,06/03/2009 02:17:00 PM
1842723,0010063348949,jcbk,ncfic,J ROWLING,12/29/2009 03:56:00 PM
1965109,0010064597734,jcbk,ncfic,J ROWLING,07/26/2009 01:59:00 PM
2277368,0010051161189,jcbk,ncfic,J ROWLING2005,11/07/2009 05:58:00 PM
1842723,0010058081349,jcbk,ncfic,J ROWLING,05/11/2009 02:30:00 PM
2521779,0010063869159,jcbk,ncfic,J ROWLING,05/29/2009 02:33:00 PM
2176667,0010064597809,jcbk,ncfic,J ROWLING,03/03/2009 06:44:00 PM
2176667,0010057358979,jcbk,ccfic,J ROWLING,11/28/2009 02:40:00 PM
2277368,0010051165958,jcbk,ncfic,J ROWLING2005,11/12/2009 04:25:00 PM
2277368,0010051162864,jcbk,ncfic,J ROWLING2005,04/02/2009 01:03:00 PM
1894708,0010064598088,jcbk,ncfic,J ROWLING,08/12/2009 04:51:00 PM
2410427,0010057049842,jcbk,ncfic,J ROWLING,06/24/2009 01:30:00 PM
2410427,0010064149981,jcbk,ccfic,J ROWLING,01/13/2009 09:32:00 AM
2410427,0010057050626,jcbk,ccfic,J ROWLING,10/19/2009 02:39:00 PM
1842723,0010051306339,jcbk,ncfic,J ROWLING,05/05/2009 07:09:00 PM
2304178,0010054147334,jcbk,cclpfic,J ROWLING,06/10/2009 01:15:00 PM
1965109,0010057829649,jcbk,ncfic,J ROWLING,03/18/2009 04:46:00 PM
1842723,0010057359498,jcbk,ncfic,J ROWLING,08/18/2009 07:36:00 PM
2277368,0010051162864,jcbk,ncfic,J ROWLING2005,07/18/2009 03:43:00 PM
2277368,0010051164373,jcbk,ncfic,J ROWLING2005,08/12/2009 03:53:00 PM
2277368,0010051163482,jcbk,ncfic,J ROWLING2005,01/14/2009 01:09:00 PM
1965109,0010064597700,jcbk,ncfic,J ROWLING,07/01/2009 10:42:00 AM
2410427,0010057049925,jcbk,ncfic,J ROWLING,03/17/2009 02:54:00 PM
1894708,0010062890107,jcbk,ncfic,J ROWLING,07/27/2009 02:05:00 PM
2521779,0010063869068,jcbk,ncfic,J ROWLING,03/18/2009 06:20:00 PM
1886970,0010051806478,jcbk,ncfic,J ROWLING,04/20/2009 07:41:00 PM
1894708,0010064598088,jcbk,ncfic,J ROWLING,01/03/2009 02:33:00 PM
2176667,0010046007877,jcbk,ncfic,J ROWLING,07/03/2009 10:01:00 AM
